WKT,fid,id,left,top,right,bottom,AGB
POINT (334961.8479 624690.5522),18303,18303,334961.8479,624690.5522,335261.8479,624990.5522,103
POINT (334961.8479 624390.5522),18304,18304,334961.8479,624390.5522,335261.8479,624690.5522,40
POINT (334961.8479 624090.5522),18305,18305,334961.8479,624090.5522,335261.8479,624390.5522,17
POINT (334961.8479 623790.5522),18306,18306,334961.8479,623790.5522,335261.8479,624090.5522,40
POINT (334961.8479 623490.5522),18307,18307,334961.8479,623490.5522,335261.8479,623790.5522,74
POINT (334961.8479 623190.5522),18308,18308,334961.8479,623190.5522,335261.8479,623490.5522,40
POINT (334961.8479 622890.5522),18309,18309,334961.8479,622890.5522,335261.8479,623190.5522,46
POINT (334961.8479 622590.5522),18310,18310,334961.8479,622590.5522,335261.8479,622890.5522,22
POINT (334961.8479 622290.5522),18311,18311,334961.8479,622290.5522,335261.8479,622590.5522,31
POINT (334961.8479 621990.5522),18312,18312,334961.8479,621990.5522,335261.8479,622290.5522,41
POINT (334961.8479 621690.5522),18313,18313,334961.8479,621690.5522,335261.8479,621990.5522,99
POINT (334961.8479 621390.5522),18314,18314,334961.8479,621390.5522,335261.8479,621690.5522,99
POINT (334961.8479 621090.5522),18315,18315,334961.8479,621090.5522,335261.8479,621390.5522,41
POINT (334961.8479 620790.5522),18316,18316,334961.8479,620790.5522,335261.8479,621090.5522,62
POINT (334961.8479 620490.5522),18317,18317,334961.8479,620490.5522,335261.8479,620790.5522,106
POINT (334961.8479 620190.5522),18318,18318,334961.8479,620190.5522,335261.8479,620490.5522,18
POINT (334961.8479 619890.5522),18319,18319,334961.8479,619890.5522,335261.8479,620190.5522,20
POINT (334961.8479 619590.5522),18320,18320,334961.8479,619590.5522,335261.8479,619890.5522,59
POINT (334961.8479 619290.5522),18321,18321,334961.8479,619290.5522,335261.8479,619590.5522,36
POINT (334961.8479 618990.5522),18322,18322,334961.8479,618990.5522,335261.8479,619290.5522,40
POINT (334961.8479 618690.5522),18323,18323,334961.8479,618690.5522,335261.8479,618990.5522,108
POINT (334961.8479 618390.5522),18324,18324,334961.8479,618390.5522,335261.8479,618690.5522,50
POINT (334961.8479 618090.5522),18325,18325,334961.8479,618090.5522,335261.8479,618390.5522,17
POINT (334961.8479 617790.5522),18326,18326,334961.8479,617790.5522,335261.8479,618090.5522,74
POINT (334961.8479 617490.5522),18327,18327,334961.8479,617490.5522,335261.8479,617790.5522,70
POINT (334961.8479 617190.5522),18328,18328,334961.8479,617190.5522,335261.8479,617490.5522,80
POINT (334961.8479 616890.5522),18329,18329,334961.8479,616890.5522,335261.8479,617190.5522,17
POINT (334961.8479 616590.5522),18330,18330,334961.8479,616590.5522,335261.8479,616890.5522,45
POINT (334961.8479 616290.5522),18331,18331,334961.8479,616290.5522,335261.8479,616590.5522,103
POINT (334961.8479 615990.5522),18332,18332,334961.8479,615990.5522,335261.8479,616290.5522,60
POINT (334961.8479 615690.5522),18333,18333,334961.8479,615690.5522,335261.8479,615990.5522,194
POINT (334961.8479 615390.5522),18334,18334,334961.8479,615390.5522,335261.8479,615690.5522,228
POINT (334961.8479 615090.5522),18335,18335,334961.8479,615090.5522,335261.8479,615390.5522,583
POINT (334961.8479 614790.5522),18336,18336,334961.8479,614790.5522,335261.8479,615090.5522,274
POINT (334961.8479 614490.5522),18337,18337,334961.8479,614490.5522,335261.8479,614790.5522,92
POINT (334961.8479 614190.5522),18338,18338,334961.8479,614190.5522,335261.8479,614490.5522,472
POINT (334961.8479 613890.5522),18339,18339,334961.8479,613890.5522,335261.8479,614190.5522,497
POINT (334961.8479 613590.5522),18340,18340,334961.8479,613590.5522,335261.8479,613890.5522,562
POINT (335261.8479 652590.5522),18341,18341,335261.8479,652590.5522,335561.8479,652890.5522,
POINT (335261.8479 652290.5522),18342,18342,335261.8479,652290.5522,335561.8479,652590.5522,198
POINT (335261.8479 651990.5522),18343,18343,335261.8479,651990.5522,335561.8479,652290.5522,185
POINT (335261.8479 651690.5522),18344,18344,335261.8479,651690.5522,335561.8479,651990.5522,185
POINT (335261.8479 651390.5522),18345,18345,335261.8479,651390.5522,335561.8479,651690.5522,197
POINT (335261.8479 651090.5522),18346,18346,335261.8479,651090.5522,335561.8479,651390.5522,510
POINT (335261.8479 650790.5522),18347,18347,335261.8479,650790.5522,335561.8479,651090.5522,80
POINT (335261.8479 650490.5522),18348,18348,335261.8479,650490.5522,335561.8479,650790.5522,56
POINT (335261.8479 650190.5522),18349,18349,335261.8479,650190.5522,335561.8479,650490.5522,90
POINT (335261.8479 649890.5522),18350,18350,335261.8479,649890.5522,335561.8479,650190.5522,167
POINT (335261.8479 649590.5522),18351,18351,335261.8479,649590.5522,335561.8479,649890.5522,176
POINT (335261.8479 649290.5522),18352,18352,335261.8479,649290.5522,335561.8479,649590.5522,56
POINT (335261.8479 648990.5522),18353,18353,335261.8479,648990.5522,335561.8479,649290.5522,71
POINT (335261.8479 648690.5522),18354,18354,335261.8479,648690.5522,335561.8479,648990.5522,233
POINT (335261.8479 648390.5522),18355,18355,335261.8479,648390.5522,335561.8479,648690.5522,209
POINT (335261.8479 648090.5522),18356,18356,335261.8479,648090.5522,335561.8479,648390.5522,89
POINT (335261.8479 647790.5522),18357,18357,335261.8479,647790.5522,335561.8479,648090.5522,180
POINT (335261.8479 647490.5522),18358,18358,335261.8479,647490.5522,335561.8479,647790.5522,185
POINT (335261.8479 647190.5522),18359,18359,335261.8479,647190.5522,335561.8479,647490.5522,170
POINT (335261.8479 646890.5522),18360,18360,335261.8479,646890.5522,335561.8479,647190.5522,187
POINT (335261.8479 646590.5522),18361,18361,335261.8479,646590.5522,335561.8479,646890.5522,95
POINT (335261.8479 646290.5522),18362,18362,335261.8479,646290.5522,335561.8479,646590.5522,59
POINT (335261.8479 645990.5522),18363,18363,335261.8479,645990.5522,335561.8479,646290.5522,58
POINT (335261.8479 645690.5522),18364,18364,335261.8479,645690.5522,335561.8479,645990.5522,35
POINT (335261.8479 645390.5522),18365,18365,335261.8479,645390.5522,335561.8479,645690.5522,20
POINT (335261.8479 645090.5522),18366,18366,335261.8479,645090.5522,335561.8479,645390.5522,73
POINT (335261.8479 644790.5522),18367,18367,335261.8479,644790.5522,335561.8479,645090.5522,171
POINT (335261.8479 644490.5522),18368,18368,335261.8479,644490.5522,335561.8479,644790.5522,102
POINT (335261.8479 644190.5522),18369,18369,335261.8479,644190.5522,335561.8479,644490.5522,87
POINT (335261.8479 643890.5522),18370,18370,335261.8479,643890.5522,335561.8479,644190.5522,127
POINT (335261.8479 643590.5522),18371,18371,335261.8479,643590.5522,335561.8479,643890.5522,102
POINT (335261.8479 643290.5522),18372,18372,335261.8479,643290.5522,335561.8479,643590.5522,127
POINT (335261.8479 642990.5522),18373,18373,335261.8479,642990.5522,335561.8479,643290.5522,86
POINT (335261.8479 642690.5522),18374,18374,335261.8479,642690.5522,335561.8479,642990.5522,170
POINT (335261.8479 642390.5522),18375,18375,335261.8479,642390.5522,335561.8479,642690.5522,18
POINT (335261.8479 642090.5522),18376,18376,335261.8479,642090.5522,335561.8479,642390.5522,74
POINT (335261.8479 641790.5522),18377,18377,335261.8479,641790.5522,335561.8479,642090.5522,74
POINT (335261.8479 641490.5522),18378,18378,335261.8479,641490.5522,335561.8479,641790.5522,132
POINT (335261.8479 641190.5522),18379,18379,335261.8479,641190.5522,335561.8479,641490.5522,93
POINT (335261.8479 640890.5522),18380,18380,335261.8479,640890.5522,335561.8479,641190.5522,282
POINT (335261.8479 640590.5522),18381,18381,335261.8479,640590.5522,335561.8479,640890.5522,18
POINT (335261.8479 640290.5522),18382,18382,335261.8479,640290.5522,335561.8479,640590.5522,166
POINT (335261.8479 639990.5522),18383,18383,335261.8479,639990.5522,335561.8479,640290.5522,141
POINT (335261.8479 639690.5522),18384,18384,335261.8479,639690.5522,335561.8479,639990.5522,101
POINT (335261.8479 639390.5522),18385,18385,335261.8479,639390.5522,335561.8479,639690.5522,962
POINT (335261.8479 639090.5522),18386,18386,335261.8479,639090.5522,335561.8479,639390.5522,876
POINT (335261.8479 638790.5522),18387,18387,335261.8479,638790.5522,335561.8479,639090.5522,924
POINT (335261.8479 638490.5522),18388,18388,335261.8479,638490.5522,335561.8479,638790.5522,991
POINT (335261.8479 638190.5522),18389,18389,335261.8479,638190.5522,335561.8479,638490.5522,825
POINT (335261.8479 637890.5522),18390,18390,335261.8479,637890.5522,335561.8479,638190.5522,371
POINT (335261.8479 637590.5522),18391,18391,335261.8479,637590.5522,335561.8479,637890.5522,56
POINT (335261.8479 637290.5522),18392,18392,335261.8479,637290.5522,335561.8479,637590.5522,152
POINT (335261.8479 636990.5522),18393,18393,335261.8479,636990.5522,335561.8479,637290.5522,54
POINT (335261.8479 636690.5522),18394,18394,335261.8479,636690.5522,335561.8479,636990.5522,949
POINT (335261.8479 636390.5522),18395,18395,335261.8479,636390.5522,335561.8479,636690.5522,439
POINT (335261.8479 636090.5522),18396,18396,335261.8479,636090.5522,335561.8479,636390.5522,731
POINT (335261.8479 635790.5522),18397,18397,335261.8479,635790.5522,335561.8479,636090.5522,961
POINT (335261.8479 635490.5522),18398,18398,335261.8479,635490.5522,335561.8479,635790.5522,892
POINT (335261.8479 635190.5522),18399,18399,335261.8479,635190.5522,335561.8479,635490.5522,48
POINT (335261.8479 634890.5522),18400,18400,335261.8479,634890.5522,335561.8479,635190.5522,43
POINT (335261.8479 634590.5522),18401,18401,335261.8479,634590.5522,335561.8479,634890.5522,891
POINT (335261.8479 634290.5522),18402,18402,335261.8479,634290.5522,335561.8479,634590.5522,1065
POINT (335261.8479 633990.5522),18403,18403,335261.8479,633990.5522,335561.8479,634290.5522,435
POINT (335261.8479 633690.5522),18404,18404,335261.8479,633690.5522,335561.8479,633990.5522,343
POINT (335261.8479 633390.5522),18405,18405,335261.8479,633390.5522,335561.8479,633690.5522,536
POINT (335261.8479 633090.5522),18406,18406,335261.8479,633090.5522,335561.8479,633390.5522,1000
POINT (335261.8479 632790.5522),18407,18407,335261.8479,632790.5522,335561.8479,633090.5522,730
POINT (335261.8479 632490.5522),18408,18408,335261.8479,632490.5522,335561.8479,632790.5522,775
POINT (335261.8479 632190.5522),18409,18409,335261.8479,632190.5522,335561.8479,632490.5522,985
POINT (335261.8479 631890.5522),18410,18410,335261.8479,631890.5522,335561.8479,632190.5522,998
POINT (335261.8479 631590.5522),18411,18411,335261.8479,631590.5522,335561.8479,631890.5522,998
POINT (335261.8479 631290.5522),18412,18412,335261.8479,631290.5522,335561.8479,631590.5522,983
POINT (335261.8479 630990.5522),18413,18413,335261.8479,630990.5522,335561.8479,631290.5522,170
POINT (335261.8479 630690.5522),18414,18414,335261.8479,630690.5522,335561.8479,630990.5522,156
POINT (335261.8479 630390.5522),18415,18415,335261.8479,630390.5522,335561.8479,630690.5522,166
POINT (335261.8479 630090.5522),18416,18416,335261.8479,630090.5522,335561.8479,630390.5522,34
POINT (335261.8479 629790.5522),18417,18417,335261.8479,629790.5522,335561.8479,630090.5522,17
POINT (335261.8479 629490.5522),18418,18418,335261.8479,629490.5522,335561.8479,629790.5522,29
POINT (335261.8479 629190.5522),18419,18419,335261.8479,629190.5522,335561.8479,629490.5522,25
POINT (335261.8479 628890.5522),18420,18420,335261.8479,628890.5522,335561.8479,629190.5522,60
POINT (335261.8479 628590.5522),18421,18421,335261.8479,628590.5522,335561.8479,628890.5522,205
POINT (335261.8479 628290.5522),18422,18422,335261.8479,628290.5522,335561.8479,628590.5522,23
POINT (335261.8479 627990.5522),18423,18423,335261.8479,627990.5522,335561.8479,628290.5522,73
POINT (335261.8479 627690.5522),18424,18424,335261.8479,627690.5522,335561.8479,627990.5522,72
POINT (335261.8479 627390.5522),18425,18425,335261.8479,627390.5522,335561.8479,627690.5522,156
POINT (335261.8479 627090.5522),18426,18426,335261.8479,627090.5522,335561.8479,627390.5522,103
POINT (335261.8479 626790.5522),18427,18427,335261.8479,626790.5522,335561.8479,627090.5522,99
POINT (335261.8479 626490.5522),18428,18428,335261.8479,626490.5522,335561.8479,626790.5522,233
POINT (335261.8479 626190.5522),18429,18429,335261.8479,626190.5522,335561.8479,626490.5522,17
POINT (335261.8479 625890.5522),18430,18430,335261.8479,625890.5522,335561.8479,626190.5522,146
POINT (335261.8479 625590.5522),18431,18431,335261.8479,625590.5522,335561.8479,625890.5522,78
POINT (335261.8479 625290.5522),18432,18432,335261.8479,625290.5522,335561.8479,625590.5522,102
POINT (335261.8479 624990.5522),18433,18433,335261.8479,624990.5522,335561.8479,625290.5522,35
POINT (335261.8479 624690.5522),18434,18434,335261.8479,624690.5522,335561.8479,624990.5522,141
POINT (335261.8479 624390.5522),18435,18435,335261.8479,624390.5522,335561.8479,624690.5522,151
POINT (335261.8479 624090.5522),18436,18436,335261.8479,624090.5522,335561.8479,624390.5522,34
POINT (335261.8479 623790.5522),18437,18437,335261.8479,623790.5522,335561.8479,624090.5522,18
POINT (335261.8479 623490.5522),18438,18438,335261.8479,623490.5522,335561.8479,623790.5522,69
POINT (335261.8479 623190.5522),18439,18439,335261.8479,623190.5522,335561.8479,623490.5522,20
POINT (335261.8479 622890.5522),18440,18440,335261.8479,622890.5522,335561.8479,623190.5522,65
POINT (335261.8479 622590.5522),18441,18441,335261.8479,622590.5522,335561.8479,622890.5522,99
POINT (335261.8479 622290.5522),18442,18442,335261.8479,622290.5522,335561.8479,622590.5522,52
POINT (335261.8479 621990.5522),18443,18443,335261.8479,621990.5522,335561.8479,622290.5522,277
POINT (335261.8479 621690.5522),18444,18444,335261.8479,621690.5522,335561.8479,621990.5522,331
POINT (335261.8479 621390.5522),18445,18445,335261.8479,621390.5522,335561.8479,621690.5522,331
POINT (335261.8479 621090.5522),18446,18446,335261.8479,621090.5522,335561.8479,621390.5522,32
POINT (335261.8479 620790.5522),18447,18447,335261.8479,620790.5522,335561.8479,621090.5522,96
POINT (335261.8479 620490.5522),18448,18448,335261.8479,620490.5522,335561.8479,620790.5522,154
POINT (335261.8479 620190.5522),18449,18449,335261.8479,620190.5522,335561.8479,620490.5522,34
POINT (335261.8479 619890.5522),18450,18450,335261.8479,619890.5522,335561.8479,620190.5522,20
POINT (335261.8479 619590.5522),18451,18451,335261.8479,619590.5522,335561.8479,619890.5522,26
POINT (335261.8479 619290.5522),18452,18452,335261.8479,619290.5522,335561.8479,619590.5522,21
POINT (335261.8479 618990.5522),18453,18453,335261.8479,618990.5522,335561.8479,619290.5522,36
POINT (335261.8479 618690.5522),18454,18454,335261.8479,618690.5522,335561.8479,618990.5522,17
POINT (335261.8479 618390.5522),18455,18455,335261.8479,618390.5522,335561.8479,618690.5522,30
POINT (335261.8479 618090.5522),18456,18456,335261.8479,618090.5522,335561.8479,618390.5522,64
POINT (335261.8479 617790.5522),18457,18457,335261.8479,617790.5522,335561.8479,618090.5522,19
POINT (335261.8479 617490.5522),18458,18458,335261.8479,617490.5522,335561.8479,617790.5522,68
POINT (335261.8479 617190.5522),18459,18459,335261.8479,617190.5522,335561.8479,617490.5522,60
POINT (335261.8479 616890.5522),18460,18460,335261.8479,616890.5522,335561.8479,617190.5522,30
POINT (335261.8479 616590.5522),18461,18461,335261.8479,616590.5522,335561.8479,616890.5522,84
POINT (335261.8479 616290.5522),18462,18462,335261.8479,616290.5522,335561.8479,616590.5522,45
POINT (335261.8479 615990.5522),18463,18463,335261.8479,615990.5522,335561.8479,616290.5522,21
POINT (335261.8479 615690.5522),18464,18464,335261.8479,615690.5522,335561.8479,615990.5522,74
POINT (335261.8479 615390.5522),18465,18465,335261.8479,615390.5522,335561.8479,615690.5522,329
POINT (335261.8479 615090.5522),18466,18466,335261.8479,615090.5522,335561.8479,615390.5522,250
POINT (335261.8479 614790.5522),18467,18467,335261.8479,614790.5522,335561.8479,615090.5522,86
POINT (335261.8479 614490.5522),18468,18468,335261.8479,614490.5522,335561.8479,614790.5522,484
POINT (335261.8479 614190.5522),18469,18469,335261.8479,614190.5522,335561.8479,614490.5522,115
POINT (335261.8479 613890.5522),18470,18470,335261.8479,613890.5522,335561.8479,614190.5522,62
POINT (335261.8479 613590.5522),18471,18471,335261.8479,613590.5522,335561.8479,613890.5522,159
POINT (335561.8479 652590.5522),18472,18472,335561.8479,652590.5522,335861.8479,652890.5522,
POINT (335561.8479 652290.5522),18473,18473,335561.8479,652290.5522,335861.8479,652590.5522,70
POINT (335561.8479 651990.5522),18474,18474,335561.8479,651990.5522,335861.8479,652290.5522,70
POINT (335561.8479 651690.5522),18475,18475,335561.8479,651690.5522,335861.8479,651990.5522,128
POINT (335561.8479 651390.5522),18476,18476,335561.8479,651390.5522,335861.8479,651690.5522,151
POINT (335561.8479 651090.5522),18477,18477,335561.8479,651090.5522,335861.8479,651390.5522,256
POINT (335561.8479 650790.5522),18478,18478,335561.8479,650790.5522,335861.8479,651090.5522,41
POINT (335561.8479 650490.5522),18479,18479,335561.8479,650490.5522,335861.8479,650790.5522,54
POINT (335561.8479 650190.5522),18480,18480,335561.8479,650190.5522,335861.8479,650490.5522,146
POINT (335561.8479 649890.5522),18481,18481,335561.8479,649890.5522,335861.8479,650190.5522,35
POINT (335561.8479 649590.5522),18482,18482,335561.8479,649590.5522,335861.8479,649890.5522,50
POINT (335561.8479 649290.5522),18483,18483,335561.8479,649290.5522,335861.8479,649590.5522,65
