fid,OBJECTID_1,OBJECTID,CATEGORY,IFT_IOA,COUNTRY,Shape_Leng,Area_ha,Shape__Are,Shape__Len
"782","21661","46008",Woodland,Assumed woodland,Scotland,722.876560464,1.32328715175,13232.8714294434,722.876560464663
"783","21664","46011",Woodland,Assumed woodland,Scotland,464.935614933,0.80511296145,8051.12957763672,464.935614932349
"784","21674","46021",Woodland,Assumed woodland,Scotland,1427.97187226,10.7688125688,107688.127349854,1427.94785788565
"785","21676","46023",Woodland,Assumed woodland,Scotland,465.045452638,0.5819470425,5819.47039794922,465.045452640042
"786","21678","46025",Woodland,Assumed woodland,Scotland,369.527242473,0.56450638435,5645.06387329102,369.527242475295
"787","21679","46026",Woodland,Assumed woodland,Scotland,743.730554898,0.89081902605,8908.19026184082,743.730554898122
"788","21682","46029",Woodland,Assumed woodland,Scotland,207.456962642,0.2144732831,2144.73281860352,207.456962642064
"789","21684","46031",Woodland,Assumed woodland,Scotland,595.257617102,0.93503517995,9350.3518371582,595.257617099927
"790","21685","46032",Woodland,Assumed woodland,Scotland,2470.99955516,8.51765732815,85176.5733337402,2470.99955516476
"791","21686","46033",Woodland,Assumed woodland,Scotland,285.306563983,0.4344426175,4344.4261932373,285.306563982977
"792","21687","46034",Woodland,Assumed woodland,Scotland,981.185290287,3.32266046275,33226.6047058105,981.185290287742
"793","21688","46035",Woodland,Assumed woodland,Scotland,487.27441525,1.23990617365,12399.0617370605,487.274415250124
"794","21689","46036",Woodland,Assumed woodland,Scotland,1549.63219485,5.52113369115,55211.3369903564,1549.63219484886
"795","21693","46040",Woodland,Assumed woodland,Scotland,425.546732463,0.462223707499,4622.23709106445,425.546732464392
"796","21696","46043",Woodland,Assumed woodland,Scotland,1016.61425885,4.1022206489,41022.2065124512,1016.61425884903
"797","21697","46044",Woodland,Assumed woodland,Scotland,3496.99825272,12.1767766902,121767.766906738,3496.99825271778
"798","21699","46046",Woodland,Assumed woodland,Scotland,1989.0665408,7.9796979185,79796.9792633057,1989.06654080242
"799","21706","46053",Woodland,Assumed woodland,Scotland,451.055740242,0.62361680445,6236.16804504395,451.055740242985
"800","21710","46057",Woodland,Assumed woodland,Scotland,620.148628629,1.6116982167,16116.9821929932,620.148628627098
"801","21712","46059",Woodland,Assumed woodland,Scotland,1073.93243511,4.630090905,46300.9090423584,1073.93243510642
"802","21714","46061",Woodland,Assumed woodland,Scotland,539.876908299,0.99001430075,9900.14302062988,539.876908299434
"803","21715","46062",Woodland,Assumed woodland,Scotland,325.083827647,0.50223967945,5022.39686584473,325.083827647187
"804","21716","46063",Woodland,Assumed woodland,Scotland,236.284031244,0.26897342675,2689.73428344727,236.284031243622
"805","21718","46065",Woodland,Assumed woodland,Scotland,958.335533134,2.25822903695,22582.2903289795,958.335533131191
"806","21721","46068",Woodland,Assumed woodland,Scotland,1509.75267572,4.684791533,46847.9152832031,1509.75267572089
"807","21725","46072",Woodland,Assumed woodland,Scotland,318.7027442,0.43666388,4366.63885498047,318.702744199355
"808","21730","46077",Woodland,Assumed woodland,Scotland,234.853048679,0.30561105,3056.11053466797,234.853048679123
"809","21731","46078",Woodland,Assumed woodland,Scotland,620.02394864,2.21101913115,22110.1912536621,620.023948639455
"810","21732","46079",Woodland,Assumed woodland,Scotland,215.715873392,0.1934929764,1934.92971801758,215.715873392671
"811","21733","46080",Woodland,Assumed woodland,Scotland,627.431467987,1.03976509645,10397.6509399414,627.431467985524
"812","21743","46090",Woodland,Assumed woodland,Scotland,1144.28590886,2.746560362,27465.6036529541,1144.28590885446
"813","21745","46092",Woodland,Assumed woodland,Scotland,981.681194131,3.1651194239,31651.1941986084,981.681194131063
"814","21747","46094",Woodland,Assumed woodland,Scotland,235.791344662,0.26679600525,2667.96005249023,235.791344664176
"815","21749","46096",Woodland,Assumed woodland,Scotland,577.568848168,0.7230888292,7230.88838195801,577.568848166818
"816","21750","46097",Woodland,Assumed woodland,Scotland,609.021945994,1.29773811235,12977.381149292,609.021945993307
"817","21752","46099",Woodland,Assumed woodland,Scotland,264.566396421,0.3761514703,3761.51470947266,264.566396420937
"818","21755","46102",Woodland,Assumed woodland,Scotland,223.348370648,0.26110726475,2611.07266235352,223.34837064699
"819","21756","46103",Woodland,Assumed woodland,Scotland,660.419161108,0.711710308301,7117.1031036377,660.419161108253
"820","21757","46104",Woodland,Assumed woodland,Scotland,3063.65550689,21.9433446166,219433.446075439,3063.65550688942
"821","21761","46108",Woodland,Assumed woodland,Scotland,585.674843498,1.7125281834,17125.2818603516,585.674843498202
"822","21762","46109",Woodland,Assumed woodland,Scotland,490.9633153,0.7440237083,7440.23709106445,490.963315300817
"823","21765","46112",Woodland,Assumed woodland,Scotland,3926.08433267,5.6599333013,56599.3328552246,3926.08433267364
"824","21771","46118",Woodland,Assumed woodland,Scotland,330.528060588,0.287483730401,2874.83731079102,330.528060588889
"825","21776","46123",Woodland,Assumed woodland,Scotland,8913.70613189,52.5937292503,525937.29246521,8913.70613188062
"826","21777","46124",Woodland,Assumed woodland,Scotland,377.509229397,0.4762427139,4762.42715454102,377.509229397638
"827","21783","46130",Woodland,Assumed woodland,Scotland,437.028942341,0.8280755533,8280.75550842285,437.028942341602
"828","21784","46131",Woodland,Assumed woodland,Scotland,652.418850494,1.5749566134,15749.5661010742,652.418850494554
"829","21790","46137",Woodland,Assumed woodland,Scotland,2440.37664952,14.5338469725,145338.469848633,2440.37664952541
"830","21795","46142",Woodland,Assumed woodland,Scotland,455.515350854,1.1979968489,11979.968536377,455.515350851292
"831","21800","46147",Woodland,Assumed woodland,Scotland,662.749232583,1.29991977585,12999.1978149414,662.749232586227
"832","21801","46148",Woodland,Assumed woodland,Scotland,702.974519416,0.99997068325,9999.70681762695,702.974519414274
"833","21802","46149",Woodland,Assumed woodland,Scotland,646.229969951,1.58282544225,15828.2543487549,646.229969951611
"834","21805","46152",Woodland,Assumed woodland,Scotland,426.457105486,0.37229528745,3722.95286560059,426.457105487073
"835","21809","46156",Woodland,Assumed woodland,Scotland,867.77967631,1.8346928461,18346.9284820557,867.779676309017
"836","21810","46157",Woodland,Assumed woodland,Scotland,7395.80036872,38.9738348374,389738.348510742,7395.80036870779
"837","21812","46159",Woodland,Assumed woodland,Scotland,720.014588041,1.1225508619,11225.5086364746,720.014588039425
"838","21817","46164",Woodland,Assumed woodland,Scotland,401.292979997,0.5619113171,5619.11312866211,401.292979994579
"839","21818","46165",Woodland,Assumed woodland,Scotland,493.178032374,1.1153899149,11153.8991088867,493.1780323727
"840","21820","46167",Woodland,Assumed woodland,Scotland,548.682294368,1.043447534,10434.4752655029,548.682294367864
"841","21824","46171",Woodland,Assumed woodland,Scotland,268.31905139,0.20449630155,2044.96299743652,268.31905139096
"842","21826","46173",Woodland,Assumed woodland,Scotland,403.689770481,0.94366534335,9436.65338134766,403.689770483133
"843","21827","46174",Woodland,Assumed woodland,Scotland,3172.18173362,22.6481054958,226481.055221558,3172.18173361509
"844","21829","46176",Woodland,Assumed woodland,Scotland,235.136801353,0.19294981285,1929.49815368652,235.136801353681
"845","21830","46177",Woodland,Assumed woodland,Scotland,222.218094163,0.2711940045,2711.94003295898,222.21809416409
"846","21831","46178",Woodland,Assumed woodland,Scotland,467.327570883,0.51637607545,5163.76077270508,467.327570884136
"847","21832","46179",Woodland,Assumed woodland,Scotland,392.066608129,0.50882080505,5088.20803833008,392.066608128828
"848","21836","46183",Woodland,Assumed woodland,Scotland,269.320015035,0.2883635775,2883.63577270508,269.320015035588
"849","21837","46184",Woodland,Assumed woodland,Scotland,236.137079751,0.22009727715,2200.97277832031,236.137079750617
"850","21838","46185",Woodland,Assumed woodland,Scotland,153.294361282,0.114652807,1146.52796936035,153.294361282205
"851","21839","46186",Woodland,Assumed woodland,Scotland,245.099372158,0.23265281815,2326.52816772461,245.099372159599
"852","21841","46188",Woodland,Assumed woodland,Scotland,230.763916775,0.2316307205,2316.3072052002,230.763916773066
"853","21843","46190",Woodland,Assumed woodland,Scotland,265.374434411,0.2333604003,2333.60395812988,265.374434410303
"854","21844","46191",Woodland,Assumed woodland,Scotland,263.621594283,0.34501540505,3450.15403747559,263.621594285454
"855","21845","46192",Woodland,Assumed woodland,Scotland,215.717772262,0.2426011105,2426.01112365723,215.717772262548
"856","21846","46193",Woodland,Assumed woodland,Scotland,771.760268052,3.7966666938,37966.6669311523,771.760268048951
"857","21851","46198",Woodland,Assumed woodland,Scotland,318.014681983,0.55028660445,5502.86604309082,318.014681983636
"858","21852","46199",Woodland,Assumed woodland,Scotland,381.289193465,0.5580057744,5580.05776977539,381.289193463241
