fid,OBJECTID_1,OBJECTID,CATEGORY,IFT_IOA,COUNTRY,Shape_Leng,Area_ha,Shape__Are,Shape__Len,x_coord,y_coord,satellite1,satellite2
"52","679","1560",Non woodland,Bare area,Scotland,389.499693299,0.5068884786,5068.88482666016,389.499693299722,279938.627971,684893.622717,0.100073590874672,-0.0205283854156733
"53","682","1563",Non woodland,Bare area,Scotland,595.999315584,1.2807283194,12807.2832489014,595.999315579391,283310.959588,685402.654153,-0.0439581051468849,-0.0560882166028023
"54","688","1569",Non woodland,Bare area,Scotland,538.084054763,0.54111881725,5411.18817138672,538.084054760601,283342.134223,686571.018064,0.12433448433876,0.0534340441226959
"55","691","1572",Non woodland,Bare area,Scotland,617.618305954,1.13402290005,11340.2290496826,617.618305954489,279329.061215,686930.406769,-0.0455589443445206,-0.0731760561466217
"56","704","1585",Non woodland,Bare area,Scotland,864.305185951,2.55689817195,25568.9817504883,864.305185956309,294860.69613,688348.089915,0.0275483746081591,-0.00191501004155725
"57","708","1589",Non woodland,Bare area,Scotland,446.830822878,0.5309681436,5309.68138122559,446.830822877443,294392.715904,688542.385314,-0.00193970813415945,0.0588813237845898
"58","709","1590",Non woodland,Bare area,Scotland,452.7661371,0.86772082935,8677.20829772949,452.766137095532,294749.781036,688690.687081,0.238945826888084,0.0584810078144073
"59","710","1591",Non woodland,Bare area,Scotland,355.701565697,0.68506421105,6850.64212036133,355.701565695902,276305.599115,688763.258235,-0.0324864350259304,0.0648358464241028
"60","711","1592",Non woodland,Bare area,Scotland,436.476866597,0.59644074965,5964.40740966797,436.476866598171,276965.052492,688963.431212,0.0687764957547188,-0.00926089379936457
"61","712","1593",Non woodland,Bare area,Scotland,508.08747953,0.7494001375,7494.00137329102,508.087479532368,276938.819156,689185.849794,0.151527732610703,0.0628123953938484
"62","3092","4718",Non woodland,Agriculture land,Scotland,1279.99124256,11.2567552346,112567.552352905,1279.99124256195,282253.159952,657571.526798,-0.0744450315833092,-0.00481902994215488
"63","3093","4719",Non woodland,Agriculture land,Scotland,1522.07097821,12.6793587864,126793.587768555,1522.07097820642,330136.705154,658355.106046,-0.0101787559688091,-0.0141200181096792
"64","3095","4721",Non woodland,Agriculture land,Scotland,1736.06610035,17.0362338172,170362.338134766,1736.06610034458,330164.365474,658778.807293,-0.0643415376543999,-0.012033567763865
"65","3096","4722",Non woodland,Agriculture land,Scotland,1253.88023481,8.60053154255,86005.3154602051,1253.88023481183,322017.59323,659311.939926,-0.0932355895638466,-0.0691501200199127
"66","3099","4725",Non woodland,Agriculture land,Scotland,616.313125292,2.13981483365,21398.1483154297,616.313125289625,298775.987117,661253.486236,-0.0104959309101105,0.0298519320785999
"67","3107","4733",Non woodland,Agriculture land,Scotland,971.741649387,6.19089294275,61908.9292907715,971.741649387108,314714.46326,678225.358071,-0.0941985100507736,-0.0255243387073278
"68","3108","4734",Non woodland,Agriculture land,Scotland,10351.502007,179.53384268,1795338.42671204,10351.5020069965,306605.042473,678718.097909,-0.137390792369843,-0.00322100007906556
"69","3109","4735",Non woodland,Agriculture land,Scotland,982.563550134,3.5324625562,35324.6255950928,982.563550135049,322588.907879,686886.489558,-0.0116728963330388,-0.0346283204853535
"70","3191","4899",Non woodland,Urban,Scotland,497.736355385,1.4005439407,14005.4394073486,497.73635538607,328237.661979,665938.752463,0.401284754276276,0.373651891946793
"71","3193","4901",Non woodland,Urban,Scotland,392.454658511,0.97196854885,9719.68553161621,392.45465851128,255714.735546,673587.951365,-0.122081696987152,-0.0794693231582642
"72","3222","4975",Non woodland,Power line,Scotland,770.677960142,2.76430264525,27643.0264892578,770.677960143898,288803.510648,654259.773703,0.0924537405371666,0.195809006690979
"73","3223","4976",Non woodland,Power line,Scotland,701.914935817,1.33879610015,13387.9609985352,701.914935820197,286952.368042,654378.943998,0.190414056181908,0.727224707603455
"74","3237","4997",Non woodland,Urban,Scotland,834.329985533,3.04964730955,30496.4730072021,834.329985533974,316272.927298,671981.750848,-0.0366873890161514,-0.0703131780028343
"75","6343","14359",Non woodland,Grassland,Scotland,492.24368116,1.4286228858,14286.2288665771,492.243681161156,288183.911794,652374.621347,-0.0471453666687012,-0.0622029043734074
"76","6346","14362",Non woodland,Grassland,Scotland,1903.85294955,23.089923061,230899.230606079,1903.85294955194,273578.675586,652317.336745,,
"77","6347","14363",Non woodland,Grassland,Scotland,1049.67395877,1.97707503085,19770.7501983643,1049.67395876306,288097.32276,652673.190374,0.0483922474086285,-0.0180810838937759
"78","6357","14373",Non woodland,Grassland,Scotland,716.184554405,0.854010479001,8540.10464477539,716.184554404292,277969.501685,653354.471137,0.0124864056706429,-0.00983906071633101
"79","6358","14374",Non woodland,Grassland,Scotland,1934.19484687,5.29718748125,52971.8748931885,1934.19484686291,288634.894619,653347.794351,-0.0305693000555038,-0.0663652718067169
"80","6359","14375",Non woodland,Grassland,Scotland,478.796423112,0.78505356075,7850.5355682373,478.796423109885,277775.424313,653478.725982,0.0722495019435883,0.0150139331817627
"81","6363","14379",Non woodland,Grassland,Scotland,304.407030484,0.49964421025,4996.4421081543,304.407030484639,270144.862597,653893.844179,-0.00694691576063633,-0.0473278388381004
"82","6364","14380",Non woodland,Grassland,Scotland,554.080942944,1.10004645945,11000.4645233154,554.080942940386,319145.080472,653961.761949,-0.0622805915772915,-0.0431771911680698
"83","6365","14381",Non woodland,Grassland,Scotland,608.869715609,0.80216579675,8021.65774536133,608.869715603784,270249.306924,653997.177338,0.0254873167723417,-0.00023481048992835
"84","6369","14385",Non woodland,Grassland,Scotland,345.430081401,0.77391742995,7739.17434692383,345.430081400714,270381.872415,654092.280843,-0.0890135616064072,-0.0440190657973289
"85","6370","14386",Non woodland,Grassland,Scotland,391.58974798,0.66577546305,6657.7546081543,391.589747979122,277441.153756,654199.368646,0.0159103646874428,0.0100824572145939
"86","6375","14391",Non woodland,Grassland,Scotland,803.140804002,1.16813499835,11681.3499755859,803.140804006181,286854.170094,654312.66952,-0.00374881899915636,-0.0189562682062387
"87","6380","14396",Non woodland,Grassland,Scotland,574.337743815,1.04521612315,10452.161239624,574.337743817587,313065.717552,654872.503564,-0.0413918942213058,-0.0242239683866501
"88","6383","14399",Non woodland,Grassland,Scotland,315.568226915,0.619986599,6199.86608886719,315.568226915513,275848.673004,655067.159757,-0.044847909361124,-0.061861090362072
"89","6384","14400",Non woodland,Grassland,Scotland,1110.75539417,2.5151355668,25151.3556060791,1110.75539417589,288406.071686,654922.293108,0.00974298547953367,-0.0522585771977901
"90","6387","14403",Non woodland,Grassland,Scotland,497.792931025,0.623381262,6233.81259155273,497.792931023547,295296.93239,655101.590452,-0.071736179292202,-0.0507145896553993
"91","6391","14407",Non woodland,Grassland,Scotland,478.918632965,1.01730719505,10173.0719451904,478.918632963865,290474.31415,655549.786702,-0.0142858838662505,-0.0574175082147121
"92","6393","14409",Non woodland,Grassland,Scotland,401.668390988,0.80617072475,8061.70719909668,401.66839098984,273913.400416,655668.584858,-0.0815562903881073,-0.0515526495873928
"93","6394","14410",Non woodland,Grassland,Scotland,292.993451686,0.54243230735,5424.32308959961,292.993451684231,267946.940479,655705.320779,-0.063718244433403,-0.0301264561712742
"94","6395","14411",Non woodland,Grassland,Scotland,375.223062705,0.50145313755,5014.53137207031,375.223062704559,287233.359439,655721.083078,0.0252747293561697,0.00372150307521224
"95","6396","14412",Non woodland,Grassland,Scotland,360.384822987,0.6024204472,6024.20454406738,360.384822985224,282640.020546,655780.022629,-0.0482145994901657,-0.0423486456274986
"96","6400","14416",Non woodland,Grassland,Scotland,797.89378112,1.6049964436,16049.9644012451,797.893781121172,294959.159278,655811.772707,0.081714540719986,0.0847646817564964
"97","6401","14417",Non woodland,Grassland,Scotland,660.916227314,0.7102798291,7102.79829406738,660.916227315311,287329.97678,655925.537713,0.0570553950965405,-0.0180310234427452
"98","6402","14418",Non woodland,Grassland,Scotland,700.585684871,1.0590703803,10590.703704834,700.585684869059,288434.073541,655929.145938,0.124289348721504,-0.0145343989133835
"99","6403","14419",Non woodland,Grassland,Scotland,465.009054424,0.7159770495,7159.77053833008,465.009054424191,287027.28922,655964.164177,-0.012564736418426,-0.0547910518944263
"100","6406","14422",Non woodland,Grassland,Scotland,1008.19135151,2.1704777076,21704.777130127,1008.19135150765,298247.968765,656047.469174,-0.0456204190850258,-0.0456740595400333
"101","6408","14424",Non woodland,Grassland,Scotland,287.955478374,0.5197106133,5197.10610961914,287.955478375588,330414.0203,656231.649654,-0.0536627620458603,-0.0694597661495209
"102","6411","14427",Non woodland,Grassland,Scotland,894.787510701,0.73837525975,7383.75262451172,894.7875107015,286466.538488,656293.635624,0.0306004416197538,-0.0118780434131622
"103","6414","14430",Non woodland,Grassland,Scotland,390.386017118,0.5012647611,5012.64756774902,390.386017119164,295015.233067,656465.768563,-0.0116879995912313,-0.0252586416900158
"104","6415","14431",Non woodland,Grassland,Scotland,357.703736107,0.59276459155,5927.64596557617,357.70373610562,288017.446813,656489.395449,0.112773090600967,0.0255872197449207
"105","6416","14432",Non woodland,Grassland,Scotland,381.902077222,0.70033515305,7003.35153198242,381.90207722222,278460.008124,656567.315243,-0.00305566051974893,-0.0266350079327822
"106","6417","14433",Non woodland,Grassland,Scotland,418.184934407,0.52947515,5294.75146484375,418.184934406533,288424.614262,656569.198318,-0.0408252961933613,-0.0683191269636154
"107","6418","14434",Non woodland,Grassland,Scotland,779.194509376,1.27330188455,12733.0189666748,779.194509375174,289399.294218,656614.845594,-0.100633271038532,-0.0327437445521355
"108","6419","14435",Non woodland,Grassland,Scotland,570.514963705,0.6020121658,6020.12167358398,570.514963707049,293450.433914,656712.097372,-0.0161420218646526,-0.0403078012168407
"109","6420","14436",Non woodland,Grassland,Scotland,655.882846606,1.0316655362,10316.6553497314,655.882846605683,296233.280988,656689.157723,0.202916696667671,0.16768254339695
"110","6422","14438",Non woodland,Grassland,Scotland,517.061645132,0.84009045715,8400.90451049805,517.061645128684,297791.733497,656873.367028,0.0130730215460062,-0.00336291547864676
"111","6423","14439",Non woodland,Grassland,Scotland,1044.60706399,1.16187365125,11618.7364807129,1044.6070639933,291319.897945,656790.466423,0.023291228339076,-0.0442356839776039
"112","6424","14440",Non woodland,Grassland,Scotland,863.445192649,3.34109480745,33410.9481811523,863.445192647367,278711.759755,656826.736689,-0.0510558933019638,-0.0545873492956161
"113","6426","14442",Non woodland,Grassland,Scotland,487.315947566,1.0528664067,10528.6640319824,487.315947567221,282768.009604,656952.376871,-0.00199340516701341,-0.033702939748764
"114","6427","14443",Non woodland,Grassland,Scotland,440.16974129,0.52443817885,5244.38180541992,440.169741291652,295137.00017,656975.676888,-0.0716421976685524,-0.0390286780893803
"115","6429","14445",Non woodland,Grassland,Scotland,1588.61139185,5.8154206359,58154.206451416,1588.61139184392,278451.29779,656946.922091,0.0175930019468069,-0.00657567987218499
"116","6431","14447",Non woodland,Grassland,Scotland,616.670385502,1.05110844585,10511.0844116211,616.670385502403,258404.295203,657133.807787,-0.00401345919817686,0.0163451172411442
"117","6432","14448",Non woodland,Grassland,Scotland,283.921435091,0.5272921274,5272.92126464844,283.921435090876,290329.934486,657196.478478,-0.0336683616042137,-0.0542502887547016
"118","6433","14449",Non woodland,Grassland,Scotland,360.331424232,0.6465032621,6465.03265380859,360.331424232853,282564.583874,657206.106005,-0.0168185215443373,-0.00390163389965892
"119","6434","14450",Non woodland,Grassland,Scotland,495.003975066,0.746890892,7468.90892028809,495.003975065805,285370.239045,657228.410433,0.117938682436943,0.0415831357240677
"120","6435","14451",Non woodland,Grassland,Scotland,736.053875416,1.2547467165,12547.4671936035,736.053875413641,278340.251219,657232.682425,0.115823566913605,0.0108893318101764
"121","6436","14452",Non woodland,Grassland,Scotland,700.128730343,1.5369391993,15369.3919219971,700.128730342582,282058.394524,657300.894635,0.112996011972427,0.000843642628751695
"122","6437","14453",Non woodland,Grassland,Scotland,339.25975699,0.61738712865,6173.87132263184,339.259756989926,281830.716491,657362.038304,0.0734820961952209,0.0213642697781324
"123","6438","14454",Non woodland,Grassland,Scotland,513.829178043,1.1919239791,11919.2397613525,513.829178044094,279954.362242,657388.467645,0.00895458366721869,-0.0275105480104685
"124","6440","14456",Non woodland,Grassland,Scotland,426.826273619,0.6566685408,6566.68533325195,426.826273618584,281721.433558,657487.069392,0.212137147784233,0.0892773419618607
"125","6441","14457",Non woodland,Grassland,Scotland,447.768305265,0.8660464937,8660.4649810791,447.76830526606,278335.248451,657479.012445,-0.0480971895158291,-0.00381292798556387
"126","6442","14458",Non woodland,Grassland,Scotland,637.747310082,1.5635064489,15635.0644836426,637.747310083434,296763.325666,657463.530279,-0.0806038901209831,-0.0616491958498955
"127","6443","14459",Non woodland,Grassland,Scotland,1155.96266136,2.60133213505,26013.3212280273,1155.96266136428,280314.586084,657509.64284,0.00032641930738464,-0.050363764166832
"128","6445","14461",Non woodland,Grassland,Scotland,399.598174484,1.00885290555,10088.5290222168,399.59817448454,296728.805997,657622.92366,-0.0282984729856253,-0.00565333571285009
"129","6446","14462",Non woodland,Grassland,Scotland,504.584070902,1.036113292,10361.1329956055,504.584070901951,289627.871839,657642.69029,-0.0189916174858809,-0.0523642674088478
"130","6448","14464",Non woodland,Grassland,Scotland,447.864171278,0.7926065247,7926.06520080566,447.864171277213,331521.134052,657656.993757,0.017222922295332,-0.0299543347209692
"131","6449","14465",Non woodland,Grassland,Scotland,540.357556533,0.7277792271,7277.79223632813,540.357556530045,292732.910794,657671.000242,0.0784152150154114,-0.0391452386975288
"132","6450","14466",Non woodland,Grassland,Scotland,726.175030166,0.8384948223,8384.94825744629,726.175030165268,292246.82576,657655.986057,0.0461617074906826,0.0141840567812324
"133","6457","14473",Non woodland,Grassland,Scotland,764.947733402,0.86027088475,8602.7088470459,764.947733401676,300930.170421,657941.766617,0.0649703219532967,0.073953852057457
"134","6460","14476",Non woodland,Grassland,Scotland,533.147010887,1.33523069405,13352.3069915771,533.147010885903,303774.765945,657978.382489,0.21200692653656,0.155658632516861
"135","6461","14477",Non woodland,Grassland,Scotland,392.649281359,0.53855921495,5385.59213256836,392.6492813594,303854.192655,658045.03961,-0.0143452994525433,0.00837132427841425
"136","6464","14480",Non woodland,Grassland,Scotland,472.749157029,1.05890298415,10589.0298156738,472.749157027982,296453.487565,658156.723078,0.0937585309147835,0.0269640944898129
"137","6465","14481",Non woodland,Grassland,Scotland,339.442456761,0.52076024185,5207.60247802734,339.442456759831,320684.54298,658234.048625,0.0046874824911356,0.0253480207175016
"138","6466","14482",Non woodland,Grassland,Scotland,468.416038879,0.6753669368,6753.66934204102,468.416038881352,273006.292221,658231.324653,-0.043281365185976,0.0201817117631435
"139","6467","14483",Non woodland,Grassland,Scotland,370.050948288,0.65885106995,6588.51072692871,370.050948288412,321461.995916,658357.467663,0.0332494005560875,-0.0500569827854633
"140","6468","14484",Non woodland,Grassland,Scotland,385.413334831,0.643328493,6433.28494262695,385.413334828598,275551.57264,658365.994398,-0.0290798265486956,-0.0133144529536366
"141","6471","14487",Non woodland,Grassland,Scotland,942.210675525,1.9919143242,19919.1432037354,942.210675523409,275428.205068,658349.501307,0.0403842739760876,-0.0210866536945105
"142","6475","14491",Non woodland,Grassland,Scotland,298.192210585,0.5316430298,5316.43026733398,298.19221058417,272976.035095,658601.559356,-0.0570980422198772,-0.0720371976494789
"143","6478","14494",Non woodland,Grassland,Scotland,503.18231818,0.9502466765,9502.46670532227,503.182318178891,299940.880268,658770.45279,-0.0792552083730698,-0.0733738467097282
"144","6479","14495",Non woodland,Grassland,Scotland,715.471316032,1.47768585,14776.8585510254,715.471316034364,274903.084051,658782.099349,-0.00233427807688713,-0.0352861993014812
"145","6481","14497",Non woodland,Grassland,Scotland,377.658634666,0.53938032815,5393.8032989502,377.658634663557,284483.647291,658952.503635,0.0214891098439693,-0.0237473025918007
"146","6482","14498",Non woodland,Grassland,Scotland,824.710221374,2.2150622427,22150.6225585938,824.710221374251,275339.202749,658860.459048,0.0893958210945129,0.0269331522285938
"147","6483","14499",Non woodland,Grassland,Scotland,597.7304295,0.61167422005,6116.74227905273,597.730429498932,301583.161814,658982.685811,-0.0620558075606823,-0.00272699445486069
"148","6484","14500",Non woodland,Grassland,Scotland,1206.39039242,1.78397954925,17839.7954559326,1206.39039241643,304394.851017,658880.4505,-0.0530598498880863,-0.0181384086608887
"149","6485","14501",Non woodland,Grassland,Scotland,3979.83316218,17.6358053214,176358.053436279,3979.83316218841,321505.867093,658858.505117,0.0867825597524643,0.00747446855530143
"150","6486","14502",Non woodland,Grassland,Scotland,664.549001056,1.00554281545,10055.4281311035,664.549001057095,305786.45166,659183.516313,-0.00171009392943233,0.106909096240997
"151","6488","14504",Non woodland,Grassland,Scotland,463.08988604,1.13394011245,11339.4010467529,463.089886040635,258358.443064,659276.130311,-0.0906334221363068,-0.0538140796124935
"152","6492","14508",Non woodland,Grassland,Scotland,531.182282939,0.72499045605,7249.90466308594,531.182282935386,305955.855302,659394.078361,-0.0333930216729641,0.00608758954331279
"153","6493","14509",Non woodland,Grassland,Scotland,865.807905899,1.79997947205,17999.7947998047,865.807905901654,332314.606249,659399.543872,-0.0765062943100929,-0.0249213390052319
"154","6494","14510",Non woodland,Grassland,Scotland,378.882585998,0.75345504305,7534.55044555664,378.882585998605,323459.300753,659460.233028,-0.0773140788078308,-0.0482993014156818
"155","6496","14512",Non woodland,Grassland,Scotland,435.479711426,0.840387457751,8403.8745880127,435.479711426472,296554.971808,659540.94152,-0.0618427321314812,-0.0405919812619686
"156","6497","14513",Non woodland,Grassland,Scotland,540.277867863,0.99221492675,9922.1492767334,540.27786786172,267911.375644,659544.284175,-0.0268718767911196,-0.00810960493981838
"157","6498","14514",Non woodland,Grassland,Scotland,2488.20324116,13.0000460871,130000.461074829,2488.20324115323,321710.198642,659439.252729,-0.0508588850498199,-0.0412403866648674
"158","6499","14515",Non woodland,Grassland,Scotland,426.927092886,0.5538445149,5538.44511413574,426.927092887409,268278.975601,659580.770904,-0.0464534610509872,-0.0205005537718534
"159","6500","14516",Non woodland,Grassland,Scotland,782.038051791,2.3887819601,23887.819519043,782.038051793896,268578.328574,659683.863661,0.0842333063483238,-0.0260892808437347
"160","6501","14517",Non woodland,Grassland,Scotland,1768.09140703,10.7642433439,107642.433395386,1768.09140702992,322000.620833,659790.043195,-0.0187248345464468,-0.0310784298926592
"161","6502","14518",Non woodland,Grassland,Scotland,873.288000569,4.7294094562,47294.094619751,873.288000570671,285584.844018,659784.937548,0.00627851579338312,-0.0373832695186138
"162","6503","14519",Non woodland,Grassland,Scotland,691.946814029,0.6411366778,6411.36679077148,691.946814029587,297685.148975,659880.677126,0.0792833715677261,-0.0114519251510501
"163","6505","14521",Non woodland,Grassland,Scotland,785.643059651,2.63614160225,26361.4160308838,785.643059652076,258687.163543,659906.345308,0.00138160155620426,-0.0531563684344292
"164","6507","14523",Non woodland,Grassland,Scotland,473.114434717,0.596291064803,5962.91078186035,473.056349808855,267284.060636,660025.529558,0.00154669012408704,-0.0279308240860701
"165","6508","14524",Non woodland,Grassland,Scotland,1560.19825565,5.43445389,54344.5388336182,1560.19825565157,268151.814504,659862.24348,0.00872631929814816,-0.0106080351397395
"166","6510","14526",Non woodland,Grassland,Scotland,3638.75288966,7.53380227245,75338.02293396,3638.75288965824,304863.396999,659943.77044,-0.00084947346476838,-0.00353270396590233
"167","6512","14528",Non woodland,Grassland,Scotland,396.182466102,0.7737271522,7737.27157592773,396.182466101583,248699.076595,660339.4302,0.000507054035551846,-0.0495591089129448
"168","6513","14529",Non woodland,Grassland,Scotland,376.763337691,0.529196915,5291.96911621094,376.763337690033,286232.503655,660371.07467,0.0141722997650504,0.0351877622306347
"169","6516","14532",Non woodland,Grassland,Scotland,1446.67944541,11.203858366,112038.583679199,1446.67944540946,299660.109863,660392.669388,-0.0502993762493134,-0.0304865762591362
"170","6518","14534",Non woodland,Grassland,Scotland,408.241383061,0.7507051385,7507.05137634277,408.24138305825,248099.527779,660671.377835,0.0900019332766533,-0.0200684014707804
"171","6520","14536",Non woodland,Grassland,Scotland,2619.93483588,13.9948012038,139948.011871338,2619.93483588148,304453.956359,660778.012973,-0.0121490359306335,-0.0418280810117722
"172","6521","14537",Non woodland,Grassland,Scotland,391.375350692,0.563812051,5638.12059020996,391.375350695057,324664.791317,660988.617241,0.0708926692605019,0.0250436551868916
"173","6522","14538",Non woodland,Grassland,Scotland,532.588903743,0.8188751546,8188.75146484375,532.588903739232,246652.516176,660974.321319,0.0165422856807709,-0.0415007583796978
"174","6524","14540",Non woodland,Grassland,Scotland,455.449581708,1.0006546313,10006.5463256836,455.449581709796,293046.089323,661089.735057,-0.0324580408632755,-0.0496013090014458
"175","6525","14541",Non woodland,Grassland,Scotland,732.877154832,1.2049048077,12049.0481719971,732.877154833977,333080.23365,661093.505864,0.0576031915843487,-0.0507436618208885
"176","6526","14542",Non woodland,Grassland,Scotland,861.586471595,2.6930508721,26930.508682251,861.586471596254,304368.495591,661280.931248,-0.102920331060886,-0.048214815557003
"177","6527","14543",Non woodland,Grassland,Scotland,646.777393289,1.9883884052,19883.8840332031,646.777393289728,324799.453649,661229.980762,-0.0799801647663116,-0.0739864856004715
"178","6528","14544",Non woodland,Grassland,Scotland,688.777685808,1.4072867834,14072.8678894043,688.77768580853,325540.682511,661346.43031,-0.0683835670351982,-0.0513153411448002
"179","6529","14545",Non woodland,Grassland,Scotland,904.608486975,1.6905780678,16905.7806549072,904.608486974097,267638.342751,661432.280415,-0.00260905455797911,0.000603828288149089
"180","6533","14549",Non woodland,Grassland,Scotland,455.732953942,0.71868447875,7186.84474182129,455.732953939789,285550.047744,661611.081334,-0.021746139973402,0.00745721813291311
"181","6536","14552",Non woodland,Grassland,Scotland,1701.59790884,2.2012578722,22012.5786743164,1701.59790883601,267612.119692,661625.390243,-0.0668737441301346,-0.0452271960675716
"182","6539","14555",Non woodland,Grassland,Scotland,614.398076675,1.031196953,10311.9695129395,614.398076673678,291549.408682,661704.642809,-0.0124848112463951,-0.0330245941877365
"183","6540","14556",Non woodland,Grassland,Scotland,912.101087474,2.9267516036,29267.5160064697,912.101087473164,325774.660071,661684.307444,-0.0553274601697922,-0.0605192743241787
"184","6541","14557",Non woodland,Grassland,Scotland,561.753450129,0.9841555259,9841.55522155762,561.75345013193,291032.323998,661804.226731,-0.0167691111564636,-0.031599760055542
"185","6544","14560",Non woodland,Grassland,Scotland,403.489466892,0.51237985515,5123.7985534668,403.489466891408,326530.623855,661914.471637,0.120224960148335,-0.049287486821413
"186","6546","14562",Non woodland,Grassland,Scotland,360.401268784,0.56625925305,5662.59254455566,360.401268785555,289965.119179,661926.57192,-0.0440021604299545,-0.0389927923679352
"187","6548","14564",Non woodland,Grassland,Scotland,765.427884746,1.9798577223,19798.5771331787,765.42788474482,255636.072457,661964.599188,-0.00186799804214388,-0.0245842579752207
"188","6549","14565",Non woodland,Grassland,Scotland,459.287588139,1.26234438055,12623.4437713623,459.287588138361,305439.85673,661983.249407,0.0398363620042801,-0.0245602522045374
"189","6551","14567",Non woodland,Grassland,Scotland,616.806008923,1.01322727975,10132.2728118896,616.806008921545,260253.827131,662019.316443,-0.0424964241683483,-0.052561741322279
"190","6552","14568",Non woodland,Grassland,Scotland,350.730415315,0.629544347799,6295.44346618652,350.730415315339,254822.816743,662030.602927,0.0709075108170509,-0.0582484863698483
"191","6555","14571",Non woodland,Grassland,Scotland,420.507307911,0.8338572266,8338.57223510742,420.507307911532,271841.514732,662084.388118,0.041720125824213,-0.0270241349935532
"192","6559","14575",Non woodland,Grassland,Scotland,326.723146175,0.712925375,7129.2537689209,326.72314617536,273418.000159,662140.198952,-0.0718574523925781,0.000546479655895382
"193","6561","14577",Non woodland,Grassland,Scotland,990.719464317,3.0131017952,30131.0178833008,990.719464313357,272018.263004,662082.539308,0.238816142082214,0.0536170192062855
"194","6564","14580",Non woodland,Grassland,Scotland,454.411287132,0.6761951975,6761.95190429688,454.411287132235,255373.949487,662208.052933,0.31641149520874,0.0339533798396587
"195","6565","14581",Non woodland,Grassland,Scotland,891.615012334,1.74697630255,17469.7629241943,891.615012332684,272230.830367,662160.177018,0.00509334867820144,0.0609496869146824
"196","6567","14583",Non woodland,Grassland,Scotland,550.92070593,1.941978,19419.7800445557,550.920705928926,271774.99477,662251.956725,-0.0539906024932861,-0.0522224307060242
"197","6568","14584",Non woodland,Grassland,Scotland,403.832488346,0.6980889378,6980.88935852051,403.832488344445,272759.724869,662316.160086,-0.0124421296641231,-0.0417449995875359
"198","6569","14585",Non woodland,Grassland,Scotland,874.061645417,3.85308715275,38530.8714752197,874.061645417198,255686.097111,662193.728571,-0.109998971223831,-0.0695319622755051
"199","6570","14586",Non woodland,Grassland,Scotland,604.83292891,2.41922596345,24192.2598114014,604.832928910492,332873.887707,662311.51838,-0.0160153768956661,-0.0463003553450108
"200","6573","14589",Non woodland,Grassland,Scotland,3299.39391278,8.1764259189,81764.259185791,3299.3939127755,290649.389338,662043.338402,-0.0437325052917004,0.0265947673469782
"201","6575","14591",Non woodland,Grassland,Scotland,470.416931906,1.01243364605,10124.336517334,470.416931907656,271670.932943,662434.78357,0.022796057164669,-0.0530263967812061
"202","6581","14597",Non woodland,Grassland,Scotland,525.30192899,1.763240747,17632.4073944092,525.301928987293,276236.688637,662555.405169,-0.0727456286549568,-0.0558849759399891
"203","6582","14598",Non woodland,Grassland,Scotland,586.989483652,1.3634000659,13634.0005340576,586.989483655584,268310.017319,662587.107265,0.0039259223267436,0.189274147152901
"204","6583","14599",Non woodland,Grassland,Scotland,1634.75965601,4.9832367458,49832.3675537109,1634.75965600665,277247.159828,662450.975241,-0.0177373569458723,-0.0200890358537436
"205","6587","14603",Non woodland,Grassland,Scotland,561.360685983,1.38218641,13821.8642272949,561.360685981376,271542.778311,662647.977997,-0.0529296211898327,-0.0499479882419109
"206","6588","14604",Non woodland,Grassland,Scotland,640.901846296,0.712662618051,7126.62617492676,640.901846294093,271974.729968,662664.230637,0.376382052898407,0.0266415420919657
"207","6590","14606",Non woodland,Grassland,Scotland,483.745041416,1.316521106,13165.2110290527,483.745041415696,290807.349656,662643.293124,0.00253346585668623,-0.034242570400238
"208","6591","14607",Non woodland,Grassland,Scotland,383.08466395,0.68932536945,6893.25370788574,383.084663950865,327436.843071,662648.437871,0.26958692073822,0.0134195107966661
"209","6593","14609",Non woodland,Grassland,Scotland,498.050100189,1.456914285,14569.1429595947,498.050100188106,290502.947393,662662.814911,-0.0698463916778564,-0.0287717711180449
"210","6595","14611",Non woodland,Grassland,Scotland,1043.96743145,6.96152158295,69615.2158508301,1043.96743144506,324045.383622,662582.143349,-0.0831978321075439,-0.0794921144843102
"211","6600","14616",Non woodland,Grassland,Scotland,675.056866629,0.67175742535,6717.57431030273,675.056866629834,327290.062458,662809.058796,0.0158583987504244,0.037160400301218
"212","6602","14618",Non woodland,Grassland,Scotland,1336.03170593,9.7264833692,97264.8336639404,1336.03170593123,324278.089939,662768.598579,-0.0837224721908569,-0.0755190178751945
"213","6603","14619",Non woodland,Grassland,Scotland,375.937288896,0.8511983286,8511.98332214355,375.937288896679,279710.110818,662852.028771,0.00132271484471858,-0.0444635897874832
"214","6604","14620",Non woodland,Grassland,Scotland,363.624225629,0.58298875695,5829.88757324219,363.624225627818,279868.673488,662867.287903,-0.0376867912709713,0.0557936131954193
"215","6613","14629",Non woodland,Grassland,Scotland,648.367072245,1.0555875648,10555.8756103516,648.367072244163,262331.953163,662976.621998,0.0717358961701393,-0.0296075064688921
"216","6618","14634",Non woodland,Grassland,Scotland,821.469308274,2.47666670675,24766.6671447754,821.469308277143,271190.817606,662981.155566,0.0437440127134323,0.0132827255874872
